OrderDetailCode,OrderDate,ProductNumber,ProductTypeCode,ProductLineCode,SalesStaffCode,SalesBranchCode,SalesCountryCode,SalesTerritoryCode,VendorContactCode,VendorSiteCode,VendorCode,VendorTypeCode,OrderMethodCode,OrderMethod,Quantity,UnitCost,UnitPrice,UnitSalePrice,Revenue,Sale Cost,Margin
97029,19990605,39,5,1,26,9,7,5,276,279,143,5,2,Telephone,50,42.33,67.73,67.73,3386.5,2116.5,1270
97438,19990324,107,19,5,26,9,7,5,279,282,144,1,2,Telephone,6,618.05,1359.72,1359.72,8158.32,3708.3,4450.02
97447,19990324,108,19,5,26,9,7,5,279,282,144,1,2,Telephone,4,506.01,910.82,910.82,3643.28,2024.04,1619.24
97398,19990521,101,18,5,26,9,7,5,279,282,144,1,1,Fax,10,350.14,630.25,630.25,6302.5,3501.4,2801.1
97418,19990521,104,18,5,26,9,7,5,279,282,144,1,1,Fax,4,375.72,789.02,789.02,3156.08,1502.88,1653.2
97454,19990521,109,20,5,26,9,7,5,279,282,144,1,1,Fax,22,42.7,76.86,76.86,1690.92,939.4,751.52
97457,19990521,110,20,5,26,9,7,5,279,282,144,1,1,Fax,16,63.36,126.73,126.73,2027.68,1013.76,1013.92
97465,19990521,111,20,5,26,9,7,5,279,282,144,1,1,Fax,4,82.11,180.63,180.63,722.52,328.44,394.08
97469,19990521,112,21,5,26,9,7,5,279,282,144,1,1,Fax,50,7.09,10.64,10.64,532,354.5,177.5
97474,19990521,113,21,5,26,9,7,5,279,282,144,1,1,Fax,32,6.4,12.81,12.81,409.92,204.8,205.12
97480,19990521,114,21,5,26,9,7,5,279,282,144,1,1,Fax,2,87.72,219.3,219.3,438.6,175.44,263.16
97452,19990325,109,20,5,26,9,7,5,280,283,144,1,5,Web,22,42.7,76.86,76.86,1690.92,939.4,751.52
97475,19990325,113,21,5,26,9,7,5,280,283,144,1,5,Web,58,6.4,12.81,12.81,742.98,371.2,371.78
97476,19990325,114,21,5,26,9,7,5,280,283,144,1,5,Web,6,87.72,219.3,219.3,1315.8,526.32,789.48
97397,19990625,101,18,5,26,9,7,5,280,283,144,1,3,Mail,10,350.14,630.25,630.25,6302.5,3501.4,2801.1
97423,19990625,105,19,5,26,9,7,5,280,283,144,1,3,Mail,14,668.67,1471.08,1471.08,20595.12,9361.38,11233.74
97466,19990625,111,20,5,26,9,7,5,280,283,144,1,3,Mail,4,82.11,180.63,180.63,722.52,328.44,394.08
97478,19990625,114,21,5,26,9,7,5,280,283,144,1,3,Mail,4,87.72,219.3,219.3,877.2,350.88,526.32
96914,19990331,18,3,1,26,9,7,5,272,275,141,2,2,Telephone,30,97.87,146.83,146.83,4404.9,2936.1,1468.8
97055,19990331,64,10,3,26,9,7,5,272,275,141,2,2,Telephone,54,20.8,41.61,41.61,2246.94,1123.2,1123.74
97169,19990331,82,14,3,26,9,7,5,272,275,141,2,2,Telephone,38,21.81,32.72,32.72,1243.36,828.78,414.58
97196,19990331,86,15,4,26,9,7,5,272,275,141,2,2,Telephone,80,1.86,5.59,5.59,447.2,148.8,298.4
97298,19990331,93,16,4,26,9,7,5,272,275,141,2,2,Telephone,104,1.79,4.5,4.5,468,186.16,281.84
97331,19990331,96,17,4,26,9,7,5,272,275,141,2,2,Telephone,22,16.1,22.54,22.54,495.88,354.2,141.68
97369,19990331,99,17,4,26,9,7,5,272,275,141,2,2,Telephone,84,1.92,4.82,4.82,404.88,161.28,243.6
96952,19990630,26,4,1,26,9,7,5,272,275,141,2,4,E-mail,10,247.25,370.86,370.86,3708.6,2472.5,1236.1
97084,19990630,69,11,3,26,9,7,5,272,275,141,2,4,E-mail,8,71.25,106.87,106.87,854.96,570,284.96
97205,19990630,86,15,4,26,9,7,5,272,275,141,2,4,E-mail,68,1.86,5.59,5.59,380.12,126.48,253.64
97246,19990630,89,15,4,26,9,7,5,272,275,141,2,4,E-mail,102,2.33,6.55,6.55,668.1,237.66,430.44
97276,19990630,92,16,4,26,9,7,5,272,275,141,2,4,E-mail,26,1.96,4.92,4.92,127.92,50.96,76.96
97365,19990630,98,17,4,26,9,7,5,272,275,141,2,4,E-mail,52,2.83,5.69,5.69,295.88,147.16,148.72
96881,19990423,12,2,1,26,9,7,5,269,272,141,2,2,Telephone,34,500.67,650.89,630.15,21425.1,17022.78,4402.32
96956,19990423,26,4,1,26,9,7,5,269,272,141,2,2,Telephone,14,247.25,370.86,370.86,5192.04,3461.5,1730.54
97077,19990423,68,11,3,26,9,7,5,269,272,141,2,2,Telephone,36,47.56,61.84,61.84,2226.24,1712.16,514.08
97180,19990423,84,14,3,26,9,7,5,269,272,141,2,2,Telephone,12,83.37,116.73,116.73,1400.76,1000.44,400.32
97202,19990423,86,15,4,26,9,7,5,269,272,141,2,2,Telephone,170,1.86,5.59,5.59,950.3,316.2,634.1
97334,19990423,96,17,4,26,9,7,5,269,272,141,2,2,Telephone,24,16.1,22.54,22.54,540.96,386.4,154.56
96886,19990612,13,2,1,26,9,7,5,269,272,141,2,2,Telephone,14,431.42,582.41,582.41,8153.74,6039.88,2113.86
97112,19990612,73,12,3,26,9,7,5,269,272,141,2,2,Telephone,22,9.13,12.78,12.78,281.16,200.86,80.3
97126,19990612,74,12,3,26,9,7,5,269,272,141,2,2,Telephone,48,11.89,16.64,16.64,798.72,570.72,228
97149,19990612,78,13,3,26,9,7,5,269,272,141,2,2,Telephone,28,84.23,105.29,105.29,2948.12,2358.44,589.68
97236,19990612,88,15,4,26,9,7,5,269,272,141,2,2,Telephone,192,1.88,6.63,6.63,1272.96,360.96,912
97301,19990612,94,16,4,26,9,7,5,269,272,141,2,2,Telephone,166,1.85,4.63,4.63,768.58,307.1,461.48
97341,19990612,96,17,4,26,9,7,5,269,272,141,2,2,Telephone,26,16.1,22.54,22.54,586.04,418.6,167.44
97366,19990612,98,17,4,26,9,7,5,269,272,141,2,2,Telephone,116,2.83,5.69,5.69,660.04,328.28,331.76
96909,19990423,17,3,1,26,9,7,5,270,273,141,2,7,Sales visit,22,64.36,90.09,90.09,1981.98,1415.92,566.06
96963,19990423,28,4,1,26,9,7,5,270,273,141,2,7,Sales visit,24,26.87,33.59,33.59,806.16,644.88,161.28
97045,19990423,63,10,3,26,9,7,5,270,273,141,2,7,Sales visit,34,32.59,48.88,48.88,1661.92,1108.06,553.86
97059,19990423,65,10,3,26,9,7,5,270,273,141,2,7,Sales visit,48,40.77,81.55,81.55,3914.4,1956.96,1957.44
97083,19990423,69,11,3,26,9,7,5,270,273,141,2,7,Sales visit,8,71.25,106.87,106.87,854.96,570,284.96
97151,19990423,78,13,3,26,9,7,5,270,273,141,2,7,Sales visit,40,84.23,105.29,105.29,4211.6,3369.2,842.4
97155,19990423,79,13,3,26,9,7,5,270,273,141,2,7,Sales visit,12,99.34,134.11,134.11,1609.32,1192.08,417.24
97213,19990423,87,15,4,26,9,7,5,270,273,141,2,7,Sales visit,100,1.83,5.5,5.5,550,183,367
97226,19990423,88,15,4,26,9,7,5,270,273,141,2,7,Sales visit,204,1.88,6.63,5.19,1058.76,383.52,675.24
97293,19990423,93,16,4,26,9,7,5,270,273,141,2,7,Sales visit,176,1.79,4.5,4.5,792,315.04,476.96
97300,19990423,94,16,4,26,9,7,5,270,273,141,2,7,Sales visit,148,1.85,4.63,4.63,685.24,273.8,411.44
97339,19990423,96,17,4,26,9,7,5,270,273,141,2,7,Sales visit,30,16.1,22.54,22.54,676.2,483,193.2
96955,19990614,26,4,1,26,9,7,5,270,273,141,2,7,Sales visit,10,247.25,370.86,370.86,3708.6,2472.5,1236.1
97076,19990614,68,11,3,26,9,7,5,270,273,141,2,7,Sales visit,32,47.56,61.84,61.84,1978.88,1521.92,456.96
97089,19990614,69,11,3,26,9,7,5,270,273,141,2,7,Sales visit,8,71.25,106.87,106.87,854.96,570,284.96
97134,19990614,76,12,3,26,9,7,5,270,273,141,2,7,Sales visit,48,23.84,40.52,40.52,1944.96,1144.32,800.64
97147,19990614,78,13,3,26,9,7,5,270,273,141,2,7,Sales visit,34,84.23,105.29,105.29,3579.86,2863.82,716.04
97203,19990614,86,15,4,26,9,7,5,270,273,141,2,7,Sales visit,84,1.86,5.59,5.59,469.56,156.24,313.32
97250,19990614,89,15,4,26,9,7,5,270,273,141,2,7,Sales visit,146,2.33,6.55,6.55,956.3,340.18,616.12
96864,19990322,9,1,1,26,9,7,5,274,277,142,3,1,Fax,10,9.93,13.22,13.22,132.2,99.3,32.9
96923,19990322,19,3,1,26,9,7,5,274,277,142,3,1,Fax,26,165.72,265.14,265.14,6893.64,4308.72,2584.92
97020,19990322,36,5,1,26,9,7,5,274,277,142,3,1,Fax,58,21.03,34.9,34.9,2024.2,1219.74,804.46
97032,19990322,40,5,1,26,9,7,5,274,277,142,3,1,Fax,66,20.01,27.81,27.81,1835.46,1320.66,514.8
97067,19990322,66,10,3,26,9,7,5,274,277,142,3,1,Fax,22,49,98.01,98.01,2156.22,1078,1078.22
97107,19990322,72,11,3,26,9,7,5,274,277,142,3,1,Fax,22,74.15,148.3,148.3,3262.6,1631.3,1631.3
97109,19990322,73,12,3,26,9,7,5,274,277,142,3,1,Fax,28,9.13,12.78,12.78,357.84,255.64,102.2
97131,19990322,75,12,3,26,9,7,5,274,277,142,3,1,Fax,40,86.73,119.69,119.69,4787.6,3469.2,1318.4
97179,19990322,83,14,3,26,9,7,5,274,277,142,3,1,Fax,28,60.27,96.44,96.44,2700.32,1687.56,1012.76
96808,19990520,1,1,1,26,9,7,5,274,277,142,3,7,Sales visit,56,4.38,6.59,6.59,369.04,245.28,123.76
96922,19990520,19,3,1,26,9,7,5,274,277,142,3,7,Sales visit,22,165.72,265.14,265.14,5833.08,3645.84,2187.24
96949,19990520,24,4,1,26,9,7,5,274,277,142,3,7,Sales visit,30,64.05,76.86,76.86,2305.8,1921.5,384.3
96986,19990520,31,5,1,26,9,7,5,274,277,142,3,7,Sales visit,36,8.14,16.29,16.29,586.44,293.04,293.4
97103,19990520,72,11,3,26,9,7,5,274,277,142,3,7,Sales visit,18,74.15,148.3,148.3,2669.4,1334.7,1334.7
97138,19990520,76,12,3,26,9,7,5,274,277,142,3,7,Sales visit,46,23.84,40.52,40.52,1863.92,1096.64,767.28
97148,19990520,78,13,3,26,9,7,5,274,277,142,3,7,Sales visit,22,84.23,105.29,105.29,2316.38,1853.06,463.32
97559,20000405,8,1,1,26,9,7,5,283,286,145,6,1,Fax,50,78.26,134.63,134.63,6731.5,3913,2818.5
97583,20000405,10,1,1,26,9,7,5,283,286,145,6,1,Fax,58,10.23,17.4,17.4,1009.2,593.34,415.86
97612,20000405,13,2,1,26,9,7,5,283,286,145,6,1,Fax,30,398.41,537.84,537.84,16135.2,11952.3,4182.9
97629,20000405,15,2,1,26,9,7,5,283,286,145,6,1,Fax,28,504.54,756.82,697.59,19532.52,14127.12,5405.4
97705,20000405,21,3,1,26,9,7,5,283,286,145,6,1,Fax,26,30.28,36.34,36.34,944.84,787.28,157.56
97709,20000405,22,3,1,26,9,7,5,283,286,145,6,1,Fax,16,10.18,15.28,15.28,244.48,162.88,81.6
97732,20000405,24,4,1,26,9,7,5,283,286,145,6,1,Fax,46,63.95,76.73,76.73,3529.58,2941.7,587.88
97874,20000405,36,5,1,26,9,7,5,283,286,145,6,1,Fax,120,18.45,30.64,30.64,3676.8,2214,1462.8
97913,20000405,41,5,1,26,9,7,5,283,286,145,6,1,Fax,38,25.15,32.7,32.7,1242.6,955.7,286.9
97932,20000405,43,6,2,26,9,7,5,283,286,145,6,1,Fax,70,126.51,189.77,157.77,11043.9,8855.7,2188.2
97936,20000405,44,6,2,26,9,7,5,283,286,145,6,1,Fax,38,227.69,341.54,341.54,12978.52,8652.22,4326.3
97956,20000405,46,7,2,26,9,7,5,283,286,145,6,1,Fax,18,52.54,73.55,73.55,1323.9,945.72,378.18
97995,20000405,51,8,2,26,9,7,5,283,286,145,6,1,Fax,62,34.47,68.94,68.94,4274.28,2137.14,2137.14
98032,20000405,54,8,2,26,9,7,5,283,286,145,6,1,Fax,40,34.36,51.54,51.54,2061.6,1374.4,687.2
98047,20000405,56,8,2,26,9,7,5,283,286,145,6,1,Fax,24,8.53,17.09,17.09,410.16,204.72,205.44
98058,20000405,57,9,2,26,9,7,5,283,286,145,6,1,Fax,34,38.97,77.94,77.94,2649.96,1324.98,1324.98
98131,20000405,61,9,2,26,9,7,5,283,286,145,6,1,Fax,22,19.52,39.04,39.04,858.88,429.44,429.44
98157,20000405,62,9,2,26,9,7,5,283,286,145,6,1,Fax,44,46.52,79.11,79.11,3480.84,2046.88,1433.96
98256,20000405,72,11,3,26,9,7,5,283,286,145,6,1,Fax,28,73.77,147.57,147.57,4131.96,2065.56,2066.4
98279,20000405,74,12,3,26,9,7,5,283,286,145,6,1,Fax,84,11.43,16.02,16.02,1345.68,960.12,385.56
98292,20000405,75,12,3,26,9,7,5,283,286,145,6,1,Fax,142,83.94,115.84,112.33,15950.86,11919.48,4031.38
98342,20000405,80,13,3,26,9,7,5,283,286,145,6,1,Fax,52,96.51,164.08,164.08,8532.16,5018.52,3513.64
98357,20000405,82,14,3,26,9,7,5,283,286,145,6,1,Fax,34,20.47,30.71,30.71,1044.14,695.98,348.16
98369,20000405,83,14,3,26,9,7,5,283,286,145,6,1,Fax,34,57.86,92.56,92.56,3147.04,1967.24,1179.8
98471,20000405,98,17,4,26,9,7,5,283,286,145,6,1,Fax,46,2.91,5.82,5.82,267.72,133.86,133.86
97714,20000630,22,3,1,26,9,7,5,283,286,145,6,2,Telephone,14,10.18,15.28,15.28,213.92,142.52,71.4
97722,20000630,23,3,1,26,9,7,5,283,286,145,6,2,Telephone,10,65.25,97.87,97.87,978.7,652.5,326.2
97763,20000630,27,4,1,26,9,7,5,283,286,145,6,2,Telephone,26,245.44,441.8,441.8,11486.8,6381.44,5105.36
97832,20000630,32,5,1,26,9,7,5,283,286,145,6,2,Telephone,70,16.87,25.31,25.31,1771.7,1180.9,590.8
97834,20000630,33,5,1,26,9,7,5,283,286,145,6,2,Telephone,76,18.2,27.3,27.3,2074.8,1383.2,691.6
97849,20000630,34,5,1,26,9,7,5,283,286,145,6,2,Telephone,90,28.94,46.31,46.31,4167.9,2604.6,1563.3
97877,20000630,36,5,1,26,9,7,5,283,286,145,6,2,Telephone,54,18.45,30.64,30.64,1654.56,996.3,658.26
97906,20000630,40,5,1,26,9,7,5,283,286,145,6,2,Telephone,136,18.19,25.29,25.29,3439.44,2473.84,965.6
97943,20000630,44,6,2,26,9,7,5,283,286,145,6,2,Telephone,32,227.69,341.54,341.54,10929.28,7286.08,3643.2
97947,20000630,45,6,2,26,9,7,5,283,286,145,6,2,Telephone,20,370.35,555.53,555.53,11110.6,7407,3703.6
98022,20000630,53,8,2,26,9,7,5,283,286,145,6,2,Telephone,22,28.2,39.49,39.49,868.78,620.4,248.38
98068,20000630,58,9,2,26,9,7,5,283,286,145,6,2,Telephone,16,56.88,79.65,79.65,1274.4,910.08,364.32
98103,20000630,60,9,2,26,9,7,5,283,286,145,6,2,Telephone,36,9.89,19.78,19.78,712.08,356.04,356.04
98127,20000630,61,9,2,26,9,7,5,283,286,145,6,2,Telephone,18,19.52,39.04,39.04,702.72,351.36,351.36
98201,20000630,66,10,3,26,9,7,5,283,286,145,6,2,Telephone,26,46.45,92.91,92.91,2415.66,1207.7,1207.96
98272,20000630,73,12,3,26,9,7,5,283,286,145,6,2,Telephone,38,8.68,12.15,12.15,461.7,329.84,131.86
98290,20000630,75,12,3,26,9,7,5,283,286,145,6,2,Telephone,60,83.94,115.84,115.84,6950.4,5036.4,1914
98341,20000630,80,13,3,26,9,7,5,283,286,145,6,2,Telephone,20,96.51,164.08,164.08,3281.6,1930.2,1351.4
98346,20000630,81,13,3,26,9,7,5,283,286,145,6,2,Telephone,38,41.99,83.98,83.98,3191.24,1595.62,1595.62
98425,20000630,91,16,4,26,9,7,5,283,286,145,6,2,Telephone,34,1.97,4.92,4.92,167.28,66.98,100.3
97496,20000427,2,1,1,26,9,7,5,281,284,145,6,2,Telephone,152,9.32,12.13,12.13,1843.76,1416.64,427.12
97506,20000427,3,1,1,26,9,7,5,281,284,145,6,2,Telephone,104,16.54,22.84,22.84,2375.36,1720.16,655.2
97675,20000427,18,3,1,26,9,7,5,281,284,145,6,2,Telephone,42,89.16,133.75,133.75,5617.5,3744.72,1872.78
97695,20000427,20,3,1,26,9,7,5,281,284,145,6,2,Telephone,40,80.63,112.9,112.9,4516,3225.2,1290.8
97703,20000427,21,3,1,26,9,7,5,281,284,145,6,2,Telephone,38,30.28,36.34,36.34,1380.92,1150.64,230.28
97713,20000427,22,3,1,26,9,7,5,281,284,145,6,2,Telephone,18,10.18,15.28,15.28,275.04,183.24,91.8
97733,20000427,24,4,1,26,9,7,5,281,284,145,6,2,Telephone,78,63.95,76.73,76.73,5984.94,4988.1,996.84
97779,20000427,28,4,1,26,9,7,5,281,284,145,6,2,Telephone,34,24.35,30.44,30.44,1034.96,827.9,207.06
97792,20000427,29,4,1,26,9,7,5,281,284,145,6,2,Telephone,22,41.77,71.02,71.02,1562.44,918.94,643.5
97812,20000427,31,5,1,26,9,7,5,281,284,145,6,2,Telephone,70,7.8,15.6,15.6,1092,546,546
97886,20000427,38,5,1,26,9,7,5,281,284,145,6,2,Telephone,46,20.54,30.84,30.84,1418.64,944.84,473.8
97934,20000427,43,6,2,26,9,7,5,281,284,145,6,2,Telephone,54,126.51,189.77,189.77,10247.58,6831.54,3416.04
97946,20000427,44,6,2,26,9,7,5,281,284,145,6,2,Telephone,36,227.69,341.54,341.54,12295.44,8196.84,4098.6
97954,20000427,45,6,2,26,9,7,5,281,284,145,6,2,Telephone,16,370.35,555.53,555.53,8888.48,5925.6,2962.88
97993,20000427,50,8,2,26,9,7,5,281,284,145,6,2,Telephone,190,1.96,3.92,3.92,744.8,372.4,372.4
98006,20000427,52,8,2,26,9,7,5,281,284,145,6,2,Telephone,60,18.35,36.7,36.7,2202,1101,1101
98015,20000427,53,8,2,26,9,7,5,281,284,145,6,2,Telephone,38,28.2,39.49,39.49,1500.62,1071.6,429.02
98033,20000427,54,8,2,26,9,7,5,281,284,145,6,2,Telephone,70,34.36,51.54,51.54,3607.8,2405.2,1202.6
98037,20000427,55,8,2,26,9,7,5,281,284,145,6,2,Telephone,104,3.9,7.8,7.8,811.2,405.6,405.6
98059,20000427,57,9,2,26,9,7,5,281,284,145,6,2,Telephone,20,38.97,77.94,77.94,1558.8,779.4,779.4
98085,20000427,58,9,2,26,9,7,5,281,284,145,6,2,Telephone,12,56.88,79.65,79.65,955.8,682.56,273.24
98211,20000427,67,10,3,26,9,7,5,281,284,145,6,2,Telephone,50,121.45,255.07,255.07,12753.5,6072.5,6681
98302,20000427,76,12,3,26,9,7,5,281,284,145,6,2,Telephone,76,23.54,40.02,40.02,3041.52,1789.04,1252.48
98434,20000427,92,16,4,26,9,7,5,281,284,145,6,2,Telephone,10,1.97,4.92,4.92,49.2,19.7,29.5
98453,20000427,94,16,4,26,9,7,5,281,284,145,6,2,Telephone,100,1.9,4.78,4.78,478,190,288
97489,20000614,1,1,1,26,9,7,5,281,284,145,6,7,Sales visit,186,4.01,6.03,6.03,1121.58,745.86,375.72
97516,20000614,4,1,1,26,9,7,5,281,284,145,6,7,Sales visit,182,5.11,7.15,7.15,1301.3,930.02,371.28
97637,20000614,16,2,1,26,9,7,5,281,284,145,6,7,Sales visit,112,1.02,2.05,2.05,229.6,114.24,115.36
97694,20000614,20,3,1,26,9,7,5,281,284,145,6,7,Sales visit,34,80.63,112.9,112.9,3838.6,2741.42,1097.18
97762,20000614,27,4,1,26,9,7,5,281,284,145,6,7,Sales visit,38,245.44,441.8,364.66,13857.08,9326.72,4530.36
97805,20000614,30,5,1,26,9,7,5,281,284,145,6,7,Sales visit,42,6.78,13.57,13.57,569.94,284.76,285.18
97861,20000614,35,5,1,26,9,7,5,281,284,145,6,7,Sales visit,78,18.42,24.86,24.86,1939.08,1436.76,502.32
97920,20000614,42,6,2,26,9,7,5,281,284,145,6,7,Sales visit,22,100.91,151.38,151.38,3330.36,2220.02,1110.34
97928,20000614,43,6,2,26,9,7,5,281,284,145,6,7,Sales visit,44,126.51,189.77,189.77,8349.88,5566.44,2783.44
97971,20000614,48,7,2,26,9,7,5,281,284,145,6,7,Sales visit,10,53.93,107.86,107.86,1078.6,539.3,539.3
97985,20000614,50,8,2,26,9,7,5,281,284,145,6,7,Sales visit,156,1.96,3.92,3.92,611.52,305.76,305.76
97999,20000614,51,8,2,26,9,7,5,281,284,145,6,7,Sales visit,42,34.47,68.94,68.94,2895.48,1447.74,1447.74
98040,20000614,55,8,2,26,9,7,5,281,284,145,6,7,Sales visit,84,3.9,7.8,7.8,655.2,327.6,327.6
98061,20000614,57,9,2,26,9,7,5,281,284,145,6,7,Sales visit,16,38.97,77.94,77.94,1247.04,623.52,623.52
98345,20000614,81,13,3,26,9,7,5,281,284,145,6,7,Sales visit,32,41.99,83.98,83.98,2687.36,1343.68,1343.68
98361,20000614,82,14,3,26,9,7,5,281,284,145,6,7,Sales visit,34,20.47,30.71,30.71,1044.14,695.98,348.16
98398,20000614,86,15,4,26,9,7,5,281,284,145,6,7,Sales visit,50,1.91,5.76,5.76,288,95.5,192.5
98468,20000614,98,17,4,26,9,7,5,281,284,145,6,7,Sales visit,56,2.91,5.82,5.82,325.92,162.96,162.96
97584,20000414,11,2,1,26,9,7,5,286,289,146,8,7,Sales visit,20,253.07,354.29,354.29,7085.8,5061.4,2024.4
97654,20000414,17,3,1,26,9,7,5,286,289,146,8,7,Sales visit,34,60.29,84.41,84.41,2869.94,2049.86,820.08
97678,20000414,18,3,1,26,9,7,5,286,289,146,8,7,Sales visit,48,89.16,133.75,133.75,6420,4279.68,2140.32
98426,20000414,91,16,4,26,9,7,5,286,289,146,8,7,Sales visit,38,1.97,4.92,4.92,186.96,74.86,112.1
98494,20000414,101,18,5,26,9,7,5,286,289,146,8,7,Sales visit,18,305.64,550.16,550.16,9902.88,5501.52,4401.36
98501,20000414,103,18,5,26,9,7,5,286,289,146,8,7,Sales visit,8,279.32,502.79,502.79,4022.32,2234.56,1787.76
98553,20000414,109,20,5,26,9,7,5,286,289,146,8,7,Sales visit,50,35.15,63.27,63.27,3163.5,1757.5,1406
98559,20000414,110,20,5,26,9,7,5,286,289,146,8,7,Sales visit,26,60.63,121.29,121.29,3153.54,1576.38,1577.16
97614,20000527,13,2,1,26,9,7,5,286,289,146,8,4,E-mail,30,398.41,537.84,537.84,16135.2,11952.3,4182.9
98181,20000527,64,10,3,26,9,7,5,286,289,146,8,4,E-mail,96,20.1,40.2,40.2,3859.2,1929.6,1929.6
98241,20000527,70,11,3,26,9,7,5,286,289,146,8,4,E-mail,18,81.37,122.06,122.06,2197.08,1464.66,732.42
98323,20000527,78,13,3,26,9,7,5,286,289,146,8,4,E-mail,38,82.69,103.37,103.37,3928.06,3142.22,785.84
98502,20000527,103,18,5,26,9,7,5,286,289,146,8,4,E-mail,4,279.32,502.79,502.79,2011.16,1117.28,893.88
98554,20000527,109,20,5,26,9,7,5,286,289,146,8,4,E-mail,32,35.15,63.27,63.27,2024.64,1124.8,899.84
98515,20000414,105,19,5,26,9,7,5,279,282,144,1,3,Mail,18,558.15,1227.96,955.9,17206.2,10046.7,7159.5
98519,20000414,106,19,5,26,9,7,5,279,282,144,1,3,Mail,12,551.46,992.65,706.09,8473.08,6617.52,1855.56
98531,20000414,107,19,5,26,9,7,5,279,282,144,1,3,Mail,18,520.15,1144.32,1144.32,20597.76,9362.7,11235.06
98567,20000414,111,20,5,26,9,7,5,279,282,144,1,3,Mail,14,81.87,180.13,180.13,2521.82,1146.18,1375.64
98586,20000414,114,21,5,26,9,7,5,279,282,144,1,3,Mail,2,79.7,199.27,199.27,398.54,159.4,239.14
98591,20000414,115,21,5,26,9,7,5,279,282,144,1,3,Mail,110,5.01,10.03,10.03,1103.3,551.1,552.2
98485,20000611,101,18,5,26,9,7,5,279,282,144,1,2,Telephone,14,305.64,550.16,550.16,7702.24,4278.96,3423.28
98511,20000611,104,18,5,26,9,7,5,279,282,144,1,2,Telephone,10,336.04,705.69,705.69,7056.9,3360.4,3696.5
98516,20000611,105,19,5,26,9,7,5,279,282,144,1,2,Telephone,12,558.15,1227.96,1227.96,14735.52,6697.8,8037.72
98532,20000611,107,19,5,26,9,7,5,279,282,144,1,2,Telephone,12,520.15,1144.32,1144.32,13731.84,6241.8,7490.04
98543,20000611,108,19,5,26,9,7,5,279,282,144,1,2,Telephone,4,479.39,862.9,862.9,3451.6,1917.56,1534.04
98547,20000611,109,20,5,26,9,7,5,279,282,144,1,2,Telephone,36,35.15,63.27,63.27,2277.72,1265.4,1012.32
98562,20000611,110,20,5,26,9,7,5,279,282,144,1,2,Telephone,14,60.63,121.29,121.29,1698.06,848.82,849.24
98571,20000611,112,21,5,26,9,7,5,279,282,144,1,2,Telephone,60,6.01,9.01,9.01,540.6,360.6,180
98576,20000611,113,21,5,26,9,7,5,279,282,144,1,2,Telephone,102,6.01,12.05,12.05,1229.1,613.02,616.08
98593,20000611,115,21,5,26,9,7,5,279,282,144,1,2,Telephone,68,5.01,10.03,10.03,682.04,340.68,341.36
98106,20000409,60,9,2,26,9,7,5,272,275,141,2,2,Telephone,34,9.89,19.78,19.78,672.52,336.26,336.26
98285,20000409,74,12,3,26,9,7,5,272,275,141,2,2,Telephone,68,11.43,16.02,16.02,1089.36,777.24,312.12
98331,20000409,79,13,3,26,9,7,5,272,275,141,2,2,Telephone,18,98.98,133.63,133.63,2405.34,1781.64,623.7
98404,20000409,87,15,4,26,9,7,5,272,275,141,2,2,Telephone,134,1.91,5.76,5.76,771.84,255.94,515.9
98407,20000409,88,15,4,26,9,7,5,272,275,141,2,2,Telephone,64,1.91,6.73,6.73,430.72,122.24,308.48
98462,20000409,97,17,4,26,9,7,5,272,275,141,2,2,Telephone,26,24.84,34.77,34.77,904.02,645.84,258.18
98087,20000605,59,9,2,26,9,7,5,272,275,141,2,4,E-mail,12,45.58,59.25,59.25,711,546.96,164.04
98250,20000605,71,11,3,26,9,7,5,272,275,141,2,4,E-mail,20,60.5,90.76,90.76,1815.2,1210,605.2
98322,20000605,78,13,3,26,9,7,5,272,275,141,2,4,E-mail,52,82.69,103.37,103.37,5375.24,4299.88,1075.36
98360,20000605,82,14,3,26,9,7,5,272,275,141,2,4,E-mail,34,20.47,30.71,30.71,1044.14,695.98,348.16
98441,20000605,93,16,4,26,9,7,5,272,275,141,2,4,E-mail,44,1.92,4.82,4.82,212.08,84.48,127.6
98466,20000605,97,17,4,26,9,7,5,272,275,141,2,4,E-mail,26,24.84,34.77,34.77,904.02,645.84,258.18
97670,20000316,18,3,1,26,9,7,5,269,272,141,2,2,Telephone,50,89.16,133.75,133.75,6687.5,4458,2229.5
97786,20000316,29,4,1,26,9,7,5,269,272,141,2,2,Telephone,32,41.77,71.02,71.02,2272.64,1336.64,936
97840,20000316,33,5,1,26,9,7,5,269,272,141,2,2,Telephone,88,18.2,27.3,27.3,2402.4,1601.6,800.8
98083,20000316,58,9,2,26,9,7,5,269,272,141,2,2,Telephone,24,56.88,79.65,79.65,1911.6,1365.12,546.48
98104,20000316,60,9,2,26,9,7,5,269,272,141,2,2,Telephone,30,9.89,19.78,19.78,593.4,296.7,296.7
98178,20000316,64,10,3,26,9,7,5,269,272,141,2,2,Telephone,56,20.1,40.2,40.2,2251.2,1125.6,1125.6
98199,20000316,66,10,3,26,9,7,5,269,272,141,2,2,Telephone,24,46.45,92.91,92.91,2229.84,1114.8,1115.04
98245,20000316,71,11,3,26,9,7,5,269,272,141,2,2,Telephone,24,60.5,90.76,90.76,2178.24,1452,726.24
